Futures_Contract_Type,Date,Open,High,Low,Last,Change,%Chg,Volume,Open Int,day_of_week,contract_month,contract_year
KEH08,2007-06-20,623.0,623.0,617.0,617.0,21.0,+3.52%,103.0,2746.0,2.0,3,2008
KEH08,2007-06-27,630.25,633.0,626.0,626.0,0.0,0.00%,221.0,2899.0,2.0,3,2008
KEH08,2007-07-04,604.0,612.25,604.0,612.25,7.25,,242.5,3142.0,2,3,2008
KEH08,2007-07-11,610.0,625.0,610.0,625.0,14.0,+2.29%,112.0,3222.0,2.0,3,2008
KEH08,2007-07-18,630.25,630.25,630.0,630.0,16.0,+2.61%,363.0,3704.0,2.0,3,2008
KEH08,2007-07-25,653.0,653.5,650.0,650.0,-3.5,-0.54%,460.0,4298.0,2.0,3,2008
KEH08,2007-08-01,649.75,650.0,646.0,650.0,2.5,+0.39%,723.0,5348.0,2.0,3,2008
KEH08,2007-08-08,665.0,676.0,664.75,672.25,6.75,+1.01%,1497.0,6353.0,2.0,3,2008
KEH08,2007-08-15,685.25,690.0,674.25,674.25,-7.75,-1.14%,1014.0,7566.0,2.0,3,2008
KEH08,2007-08-22,671.0,690.0,671.0,684.75,13.25,+1.97%,1055.0,8587.0,2.0,3,2008
KEH08,2007-08-29,700.0,709.0,700.0,709.0,10.5,+1.50%,1287.0,9611.0,2.0,3,2008
KEH08,2007-09-05,773.0,793.5,771.5,793.5,30.0,+3.93%,4567.0,12881.0,2.0,3,2008
KEH08,2007-09-12,853.75,871.75,826.0,826.0,-27.25,-3.19%,3766.0,16294.0,2.0,3,2008
KEH08,2007-09-19,847.25,852.75,821.0,828.5,-20.0,-2.36%,2045.0,17729.0,2.0,3,2008
KEH08,2007-09-26,873.5,898.25,867.0,898.25,29.25,+3.37%,5662.0,20214.0,2.0,3,2008
KEH08,2007-10-03,907.5,940.0,896.5,923.0,6.0,+0.65%,3291.0,21515.0,2.0,3,2008
KEH08,2007-10-10,849.0,861.5,845.0,861.25,11.75,+1.38%,3557.0,26562.0,2.0,3,2008
KEH08,2007-10-17,844.0,850.0,835.75,839.0,-5.0,-0.59%,2302.0,30504.0,2.0,3,2008
KEH08,2007-10-24,866.25,868.0,838.5,838.5,-30.0,-3.45%,4948.0,35981.0,2.0,3,2008
KEH08,2007-10-31,841.5,851.0,836.5,840.0,-5.5,-0.65%,4472.0,39997.0,2.0,3,2008
KEH08,2007-11-07,833.0,842.0,819.75,823.0,-9.5,-1.14%,11308.0,49275.0,2.0,3,2008
KEH08,2007-11-14,774.0,785.5,767.75,784.0,8.0,+1.03%,5651.0,61654.0,2.0,3,2008
KEH08,2007-11-21,814.75,846.0,814.0,845.25,29.25,+3.58%,8647.0,71535.0,2.0,3,2008
KEH08,2007-11-28,866.5,895.5,856.25,895.5,30.0,+3.47%,15515.0,75635.0,2.0,3,2008
KEH08,2007-12-05,915.75,921.0,896.25,909.5,-5.0,-0.55%,4865.0,76706.0,2.0,3,2008
KEH08,2007-12-12,950.25,981.75,943.75,981.75,30.0,+3.15%,5472.0,77122.0,2.0,3,2008
KEH08,2007-12-19,970.0,995.0,967.25,995.0,23.5,+2.42%,5373.0,72592.0,2.0,3,2008
KEH08,2007-12-26,966.5,973.5,961.0,967.5,3.5,+0.36%,3162.0,70016.0,2.0,3,2008
KEH08,2008-01-02,917.0,943.5,912.75,936.0,22.5,+2.46%,6146.0,68421.0,2.0,3,2008
KEH08,2008-01-09,916.0,916.0,889.0,889.0,-20.25,-2.23%,10574.0,62424.0,2.0,3,2008
KEH08,2008-01-16,956.0,967.75,927.5,959.0,3.0,+0.31%,10831.0,60794.0,2.0,3,2008
KEH08,2008-01-23,985.0,998.75,954.75,954.75,-30.0,-3.05%,8288.0,60315.0,2.0,3,2008
KEH08,2008-01-30,992.75,995.0,964.5,967.0,-23.25,-2.35%,5267.0,54252.0,2.0,3,2008
KEH08,2008-02-06,1070.5,1080.25,1070.5,1080.25,30.0,+2.86%,3555.0,51066.0,2.0,3,2008
KEH08,2008-02-13,1049.25,1080.5,1025.25,1041.0,-4.5,-0.43%,11059.0,34918.0,2.0,3,2008
KEH08,2008-02-20,1086.75,1089.0,1061.75,1069.0,-15.5,-1.43%,8424.0,22372.0,2.0,3,2008
KEH08,2008-02-27,1307.25,1384.75,1156.5,1337.0,79.75,+6.34%,8088.0,4737.0,2.0,3,2008
KEH09,2007-04-11,500.0,500.0,500.0,500.0,-1.75,-0.35%,0.0,25.0,2.0,3,2009
KEH09,2007-04-18,503.0,503.0,503.0,503.0,0.0,0.00%,0.0,25.0,2.0,3,2009
KEH09,2007-04-25,518.0,518.0,518.0,518.0,11.0,+2.17%,0.0,25.0,2.0,3,2009
KEH09,2007-05-02,518.0,518.0,518.0,518.0,0.0,0.00%,0.0,25.0,2.0,3,2009
KEH09,2007-05-09,518.0,518.0,518.0,518.0,0.0,0.00%,0.0,25.0,2.0,3,2009
KEH09,2007-05-16,510.0,510.0,510.0,510.0,0.0,0.00%,0.0,25.0,2.0,3,2009
KEH09,2007-05-23,506.0,506.0,506.0,506.0,0.0,0.00%,0.0,25.0,2.0,3,2009
KEH09,2007-05-30,516.0,516.0,516.0,516.0,-2.0,-0.39%,0.0,28.0,2.0,3,2009
KEH09,2007-06-06,533.0,533.0,533.0,533.0,3.0,+0.57%,0.0,32.0,2.0,3,2009
KEH09,2007-06-13,570.0,570.0,570.0,570.0,10.0,+1.79%,8.0,47.0,2.0,3,2009
KEH09,2007-06-20,565.0,565.0,565.0,565.0,0.0,0.00%,0.0,47.0,2.0,3,2009
KEH09,2007-06-27,587.0,587.0,587.0,587.0,0.0,0.00%,0.0,47.0,2.0,3,2009
KEH09,2007-07-04,580.0,580.0,580.0,580.0,0.0,,0.0,47.0,2,3,2009
KEH09,2007-07-11,579.0,579.0,579.0,579.0,4.0,+0.70%,4.0,48.0,2.0,3,2009
KEH09,2007-07-18,579.0,579.0,579.0,579.0,0.0,0.00%,0.0,48.0,2.0,3,2009
KEH09,2007-07-25,579.0,579.0,579.0,579.0,0.0,0.00%,0.0,48.0,2.0,3,2009
KEH09,2007-08-01,565.0,565.0,565.0,565.0,0.0,0.00%,0.0,48.0,2.0,3,2009
KEH09,2007-08-08,570.0,570.0,570.0,570.0,5.0,+0.88%,0.0,48.0,2.0,3,2009
KEH09,2007-08-15,585.0,585.0,585.0,585.0,6.0,+1.04%,0.0,48.0,2.0,3,2009
KEH09,2007-08-22,586.0,586.0,586.0,586.0,1.0,+0.17%,0.0,48.0,2.0,3,2009
KEH09,2007-08-29,590.0,590.0,590.0,590.0,4.0,+0.68%,1.0,49.0,2.0,3,2009
KEH09,2007-09-05,630.0,630.0,630.0,630.0,30.0,+5.00%,0.0,52.0,2.0,3,2009
KEH09,2007-09-12,613.0,613.0,613.0,613.0,0.0,0.00%,0.0,73.0,2.0,3,2009
KEH09,2007-09-19,615.0,615.0,615.0,615.0,-4.0,-0.65%,3.0,74.0,2.0,3,2009
KEH09,2007-09-26,660.0,660.0,660.0,660.0,6.0,+0.92%,0.0,74.0,2.0,3,2009
KEH09,2007-10-03,695.0,695.0,695.0,695.0,0.0,0.00%,1.0,48.0,2.0,3,2009
KEH09,2007-10-10,685.0,685.0,685.0,685.0,0.0,0.00%,0.0,59.0,2.0,3,2009
KEH09,2007-10-17,692.0,692.0,692.0,692.0,0.0,0.00%,0.0,59.0,2.0,3,2009
KEH09,2007-10-24,700.0,700.0,700.0,700.0,-10.0,-1.41%,0.0,65.0,2.0,3,2009
KEH09,2007-10-31,708.0,708.0,708.0,708.0,-2.0,-0.28%,6.0,99.0,2.0,3,2009
KEH09,2007-11-07,712.0,712.0,712.0,712.0,0.0,0.00%,0.0,104.0,2.0,3,2009
KEH09,2007-11-14,695.0,695.0,695.0,695.0,0.0,0.00%,0.0,104.0,2.0,3,2009
KEH09,2007-11-21,730.0,730.0,730.0,730.0,14.0,+1.96%,11.0,126.0,2.0,3,2009
KEH09,2007-11-28,780.0,780.0,780.0,780.0,18.0,+2.36%,1.0,126.0,2.0,3,2009
KEH09,2007-12-05,802.0,802.0,802.0,802.0,-7.0,-0.87%,2.0,141.0,2.0,3,2009
KEH09,2007-12-12,855.0,855.0,855.0,855.0,5.0,+0.59%,5.0,148.0,2.0,3,2009
KEH09,2007-12-19,825.0,825.0,825.0,825.0,21.0,+2.61%,1.0,155.0,2.0,3,2009
KEH09,2007-12-26,846.0,846.0,846.0,846.0,9.0,+1.08%,0.0,156.0,2.0,3,2009
KEH09,2008-01-02,847.0,847.0,847.0,847.0,16.0,+1.93%,0.0,158.0,2.0,3,2009
KEH09,2008-01-09,858.0,858.0,858.0,858.0,-2.0,-0.23%,0.0,347.0,2.0,3,2009
KEH09,2008-01-16,948.0,948.0,942.0,942.0,10.0,+1.07%,1.0,410.0,2.0,3,2009
KEH09,2008-01-23,965.25,966.0,948.0,948.0,-30.0,-3.07%,1.0,415.0,2.0,3,2009
KEH09,2008-01-30,962.0,962.0,962.0,962.0,-18.0,-1.84%,1.0,426.0,2.0,3,2009
KEH09,2008-02-06,1050.0,1050.0,1050.0,1050.0,30.0,+2.94%,1.0,429.0,2.0,3,2009
KEH09,2008-02-13,998.0,998.0,997.0,997.0,-48.0,-4.59%,13.0,424.0,2.0,3,2009
KEH09,2008-02-20,1042.0,1046.25,1042.0,1042.0,-6.0,-0.57%,10.0,424.0,2.0,3,2009
KEH09,2008-02-27,1152.25,1220.0,1152.25,1200.0,-30.0,-2.44%,5.0,427.0,2.0,3,2009
KEH09,2008-03-05,1129.0,1129.0,1110.5,1129.0,39.0,+3.58%,0.0,410.0,2.0,3,2009
KEH09,2008-03-12,1240.0,1255.0,1240.0,1255.0,45.0,+3.72%,2.0,455.0,2.0,3,2009
KEH09,2008-03-19,1105.0,1105.0,1105.0,1105.0,-74.25,-6.30%,0.0,455.0,2.0,3,2009
KEH09,2008-03-26,1085.0,1095.0,1085.0,1085.0,-40.0,-3.56%,0.0,460.0,2.0,3,2009
KEH09,2008-04-02,1020.0,1020.0,1020.0,1020.0,10.0,+0.99%,1.0,495.0,2.0,3,2009
KEH09,2008-04-09,1023.0,1023.0,1007.25,1020.0,-9.0,-0.87%,6.0,537.0,2.0,3,2009
KEH09,2008-04-16,1004.0,1004.0,998.0,1004.0,14.0,+1.41%,7.0,577.0,2.0,3,2009
KEH09,2008-04-23,936.0,936.0,914.5,915.0,-30.0,-3.17%,95.0,663.0,2.0,3,2009
KEH09,2008-04-30,878.0,888.0,878.0,888.0,-2.0,-0.22%,104.0,741.0,2.0,3,2009
KEH09,2008-05-07,908.0,908.0,895.0,905.0,0.0,0.00%,47.0,984.0,2.0,3,2009
KEH09,2008-05-14,869.75,871.0,856.25,860.0,-20.0,-2.27%,82.0,1189.0,2.0,3,2009
KEH09,2008-05-21,879.25,887.75,873.25,876.0,-4.0,-0.45%,345.0,1467.0,2.0,3,2009
KEH09,2008-05-28,845.5,856.0,841.0,853.0,0.0,0.00%,140.0,1583.0,2.0,3,2009
KEH09,2008-06-04,842.0,852.25,842.0,845.0,3.0,+0.36%,718.0,2161.0,2.0,3,2009
KEH09,2008-06-11,909.75,959.0,909.75,958.0,59.0,+6.56%,234.0,2551.0,2.0,3,2009
KEH09,2008-06-18,997.75,1003.5,984.5,1000.0,10.0,+1.01%,598.0,3147.0,2.0,3,2009
KEH09,2008-06-25,970.5,1003.25,970.5,995.0,30.0,+3.11%,177.0,3448.0,2.0,3,2009
KEH09,2008-07-02,929.0,949.0,929.0,949.0,17.0,+1.82%,308.0,4622.0,2.0,3,2009
KEH09,2008-07-09,904.75,904.75,889.0,896.0,-7.0,-0.78%,451.0,5124.0,2.0,3,2009
KEH09,2008-07-16,880.0,904.25,873.25,902.0,16.0,+1.81%,771.0,5445.0,2.0,3,2009
KEH09,2008-07-23,868.0,872.5,852.75,861.0,-8.5,-0.98%,82.0,6795.0,2.0,3,2009
KEH09,2008-07-30,873.25,873.25,862.5,867.5,-3.5,-0.40%,550.0,7580.0,2.0,3,2009
KEH09,2008-08-06,862.75,863.5,830.0,847.0,-10.0,-1.17%,1257.0,9153.0,2.0,3,2009
KEH09,2008-08-13,870.0,930.0,870.0,927.0,57.0,+6.55%,2268.0,10691.0,2.0,3,2009
KEH09,2008-08-20,924.0,949.25,924.0,946.0,23.0,+2.49%,676.0,11098.0,2.0,3,2009
KEH09,2008-08-27,909.75,913.0,879.25,884.0,-24.0,-2.64%,561.0,11627.0,2.0,3,2009
KEH09,2008-09-03,831.75,842.25,826.25,840.25,8.5,+1.02%,681.0,12337.0,2.0,3,2009
KEH09,2008-09-10,790.0,792.5,777.5,784.5,-8.0,-1.01%,1142.0,13678.0,2.0,3,2009
KEH09,2008-09-17,759.0,783.0,750.0,780.5,27.25,+3.62%,1202.0,14793.0,2.0,3,2009
KEH09,2008-09-24,802.0,811.0,774.5,778.25,-23.75,-2.96%,3226.0,15372.0,2.0,3,2009
KEH09,2008-10-01,732.0,736.0,722.0,724.75,-8.25,-1.13%,1992.0,15455.0,2.0,3,2009
KEH09,2008-10-08,653.0,667.0,644.5,657.5,3.75,+0.57%,3154.0,15632.0,2.0,3,2009
KEH09,2008-10-15,632.0,636.5,607.0,607.5,-24.0,-3.80%,4624.0,17826.0,2.0,3,2009
KEH09,2008-10-22,600.0,600.0,565.5,565.5,-33.75,-5.63%,836.0,17318.0,2.0,3,2009
KEH09,2008-10-29,580.0,631.25,576.0,616.0,44.75,+7.83%,2652.0,18824.0,2.0,3,2009
KEH09,2008-11-05,624.5,630.25,590.0,593.25,-32.0,-5.12%,2157.0,20592.0,2.0,3,2009
KEH09,2008-11-12,583.0,611.0,568.5,590.25,5.5,+0.94%,6579.0,28788.0,2.0,3,2009
KEH09,2008-11-19,575.0,585.25,572.5,573.0,-2.0,-0.35%,3986.0,34969.0,2.0,3,2009
KEH09,2008-11-26,582.0,589.25,569.5,576.0,-3.75,-0.65%,8070.0,41887.0,2.0,3,2009
KEH09,2008-12-03,555.0,562.0,546.0,546.0,-9.0,-1.62%,5785.0,41866.0,2.0,3,2009
KEH09,2008-12-10,515.75,536.5,515.0,531.25,16.25,+3.16%,7318.0,41205.0,2.0,3,2009
KEH09,2008-12-17,565.75,580.0,560.5,578.25,13.25,+2.35%,6434.0,41274.0,2.0,3,2009
KEH09,2008-12-24,592.0,604.25,591.0,600.0,6.0,+1.01%,1932.0,40833.0,2.0,3,2009
KEH09,2008-12-31,620.0,631.0,611.75,630.0,8.25,+1.33%,5609.0,41219.0,2.0,3,2009
KEH09,2009-01-07,666.0,668.0,635.5,637.0,-33.0,-4.93%,9085.0,39909.0,2.0,3,2009
KEH09,2009-01-14,598.5,608.5,589.5,600.0,3.0,+0.50%,6536.0,34650.0,2.0,3,2009
KEH09,2009-01-21,582.25,600.5,581.25,600.5,20.75,+3.58%,5832.0,33727.0,2.0,3,2009
KEH09,2009-01-28,613.25,628.25,611.0,626.0,11.0,+1.79%,5829.0,31732.0,2.0,3,2009
KEH09,2009-02-04,582.25,589.25,570.0,570.0,-11.0,-1.89%,8533.0,29384.0,2.0,3,2009
KEH09,2009-02-11,582.25,588.0,576.5,578.0,-11.0,-1.87%,10219.0,20685.0,2.0,3,2009
KEH09,2009-02-18,551.75,553.25,545.0,546.5,-4.25,-0.77%,6615.0,13832.0,2.0,3,2009
KEH09,2009-02-25,558.5,567.5,549.75,566.0,12.75,+2.30%,5251.0,3699.0,2.0,3,2009
KEH10,2008-07-09,918.5,918.5,918.5,918.5,-9.5,-1.02%,0.0,34.0,2.0,3,2010
KEH10,2008-07-16,930.0,930.0,930.0,930.0,5.0,+0.54%,21.0,54.0,2.0,3,2010
KEH10,2008-07-23,900.0,900.0,900.0,900.0,-11.0,-1.21%,0.0,54.0,2.0,3,2010
KEH10,2008-07-30,914.0,914.0,914.0,914.0,-5.0,-0.54%,0.0,54.0,2.0,3,2010
KEH10,2008-08-06,879.0,879.0,879.0,879.0,-19.0,-2.12%,0.0,54.0,2.0,3,2010
KEH10,2008-08-13,960.5,960.5,960.5,960.5,60.0,+6.66%,2.0,54.0,2.0,3,2010
KEH10,2008-08-20,991.5,995.25,991.5,991.5,28.0,+2.91%,0.0,54.0,2.0,3,2010
KEH10,2008-08-27,943.75,946.5,935.0,935.0,-24.0,-2.50%,8.0,54.0,2.0,3,2010
KEH10,2008-09-03,898.0,898.0,884.5,898.0,13.0,+1.47%,0.0,62.0,2.0,3,2010
KEH10,2008-09-10,837.5,841.25,837.5,837.5,-11.5,-1.35%,0.0,62.0,2.0,3,2010
KEH10,2008-09-17,832.0,832.0,831.5,832.0,31.5,+3.94%,0.0,85.0,2.0,3,2010
KEH10,2008-09-24,835.25,858.25,829.0,829.0,-27.5,-3.21%,10.0,61.0,2.0,3,2010
KEH10,2008-10-01,787.5,790.0,787.0,787.5,-4.0,-0.51%,0.0,54.0,2.0,3,2010
KEH10,2008-10-08,721.5,722.5,709.75,721.5,0.0,0.00%,0.0,57.0,2.0,3,2010
KEH10,2008-10-15,672.0,676.25,672.0,672.0,-22.5,-3.24%,0.0,68.0,2.0,3,2010
KEH10,2008-10-22,636.0,636.0,633.75,636.0,-29.75,-4.47%,0.0,78.0,2.0,3,2010
KEH10,2008-10-29,648.0,683.75,636.0,683.5,45.0,+7.05%,1.0,80.0,2.0,3,2010
KEH10,2008-11-05,679.0,679.5,655.25,658.25,-30.5,-4.43%,17.0,86.0,2.0,3,2010
KEH10,2008-11-12,656.25,672.25,634.0,656.25,2.5,+0.38%,0.0,86.0,2.0,3,2010
KEH10,2008-11-19,646.0,651.5,639.5,639.5,-2.0,-0.31%,2.0,88.0,2.0,3,2010
KEH10,2008-11-26,642.5,644.25,641.5,642.5,-3.0,-0.46%,2.0,89.0,2.0,3,2010
KEH10,2008-12-03,620.5,621.0,606.0,606.0,-15.75,-2.53%,3.0,90.0,2.0,3,2010
KEH10,2008-12-10,591.75,603.5,585.25,591.25,15.75,+2.74%,6.0,106.0,2.0,3,2010
KEH10,2008-12-17,636.75,646.0,629.75,644.5,13.0,+2.06%,2.0,97.0,2.0,3,2010
KEH10,2008-12-24,666.5,666.5,666.5,666.5,5.5,+0.83%,0.0,97.0,2.0,3,2010
KEH10,2008-12-31,684.25,696.5,679.5,696.5,8.0,+1.16%,5.0,97.0,2.0,3,2010
KEH10,2009-01-07,712.0,714.5,698.75,698.75,-36.0,-4.90%,9.0,93.0,2.0,3,2010
KEH10,2009-01-14,661.75,667.0,653.25,662.0,3.25,+0.49%,2.0,93.0,2.0,3,2010
KEH10,2009-01-21,651.25,662.0,647.0,662.0,21.25,+3.32%,6.0,104.0,2.0,3,2010
KEH10,2009-01-28,688.25,688.25,675.75,688.25,10.75,+1.59%,50.0,161.0,2.0,3,2010
KEH10,2009-02-04,648.25,648.25,632.5,632.5,-10.25,-1.59%,21.0,275.0,2.0,3,2010
KEH10,2009-02-11,644.0,644.0,638.75,638.75,-12.75,-1.96%,21.0,305.0,2.0,3,2010
KEH10,2009-02-18,605.0,609.5,605.0,606.75,-3.25,-0.53%,48.0,329.0,2.0,3,2010
KEH10,2009-02-25,608.75,620.25,605.5,620.25,12.0,+1.97%,8.0,318.0,2.0,3,2010
KEH10,2009-03-04,604.25,610.0,602.5,610.0,20.75,+3.52%,27.0,398.0,2.0,3,2010
KEH10,2009-03-11,622.25,622.25,603.0,606.25,-22.0,-3.50%,46.0,458.0,2.0,3,2010
KEH10,2009-03-18,646.0,654.5,628.75,630.0,-21.5,-3.30%,30.0,512.0,2.0,3,2010
KEH10,2009-03-25,630.0,630.0,605.0,605.0,-31.5,-4.95%,65.0,512.0,2.0,3,2010
KEH10,2009-04-01,617.25,618.75,610.25,617.5,-7.25,-1.16%,13.0,577.0,2.0,3,2010
KEH10,2009-04-08,637.75,641.25,628.0,628.0,-9.5,-1.49%,30.0,666.0,2.0,3,2010
KEH10,2009-04-15,615.75,619.0,609.25,609.25,-4.75,-0.77%,104.0,741.0,2.0,3,2010
KEH10,2009-04-22,615.75,619.25,612.0,615.25,6.0,+0.98%,28.0,713.0,2.0,3,2010
KEH10,2009-04-29,618.5,621.75,617.0,619.0,9.0,+1.48%,13.0,710.0,2.0,3,2010
KEH10,2009-05-06,643.0,646.75,638.0,646.75,8.0,+1.25%,39.0,829.0,2.0,3,2010
KEH10,2009-05-13,678.25,681.0,669.5,676.25,0.0,0.00%,109.0,865.0,2.0,3,2010
KEH10,2009-05-20,685.0,694.5,683.25,685.5,6.5,+0.96%,94.0,979.0,2.0,3,2010
KEH10,2009-05-27,709.0,717.5,703.5,715.0,13.25,+1.89%,99.0,1116.0,2.0,3,2010
KEH10,2009-06-03,759.25,759.5,710.5,713.5,-47.5,-6.24%,814.0,1567.0,2.0,3,2010
KEH10,2009-06-10,703.5,707.5,686.5,689.25,-17.5,-2.48%,526.0,1967.0,2.0,3,2010
KEH10,2009-06-17,660.0,670.0,656.75,664.25,-1.25,-0.19%,393.0,2370.0,2.0,3,2010
KEH10,2009-06-24,647.0,647.25,636.5,639.25,-6.0,-0.93%,345.0,3100.0,2.0,3,2010
KEH10,2009-07-01,615.5,617.75,602.0,606.25,-6.75,-1.10%,940.0,3691.0,2.0,3,2010
KEH10,2009-07-08,577.0,585.75,575.0,579.5,3.0,+0.52%,420.0,4987.0,2.0,3,2010
KEH10,2009-07-15,595.0,608.0,590.25,592.5,1.5,+0.25%,404.0,5760.0,2.0,3,2010
KEH10,2009-07-22,594.75,595.0,581.0,587.5,-11.25,-1.88%,2435.0,7099.0,2.0,3,2010
KEH10,2009-07-29,581.0,583.0,574.75,579.25,-3.5,-0.60%,884.0,7587.0,2.0,3,2010
KEH10,2009-08-05,605.0,606.0,586.5,593.75,-12.25,-2.02%,515.0,8631.0,2.0,3,2010
KEH10,2009-08-12,550.25,552.5,540.25,552.5,2.5,+0.45%,724.0,9897.0,2.0,3,2010
KEH10,2009-08-19,530.75,540.25,520.0,530.0,-0.5,-0.09%,781.0,10595.0,2.0,3,2010
KEH10,2009-08-26,536.0,544.75,536.0,543.0,6.75,+1.26%,497.0,11542.0,2.0,3,2010
KEH10,2009-09-02,524.0,527.75,522.25,522.5,-3.75,-0.71%,784.0,13233.0,2.0,3,2010
KEH10,2009-09-09,493.0,494.75,487.75,488.5,-5.75,-1.16%,2066.0,15582.0,2.0,3,2010
KEH10,2009-09-16,498.0,500.0,486.5,496.5,-1.75,-0.35%,1657.0,20115.0,2.0,3,2010
KEH10,2009-09-23,484.5,496.5,480.0,485.5,1.0,+0.21%,1935.0,21762.0,2.0,3,2010
KEH10,2009-09-30,483.75,494.5,476.5,492.5,7.75,+1.60%,1886.0,21398.0,2.0,3,2010
KEH10,2009-10-07,490.0,496.5,486.0,496.0,5.0,+1.02%,1547.0,23163.0,2.0,3,2010
KEH10,2009-10-14,536.75,558.0,532.75,539.25,-1.75,-0.32%,2956.0,25675.0,2.0,3,2010
KEH10,2009-10-21,541.0,568.0,539.0,561.0,20.0,+3.70%,3596.0,28141.0,2.0,3,2010
KEH10,2009-10-28,526.5,531.5,517.25,518.25,-8.25,-1.57%,4332.0,31618.0,2.0,3,2010
KEH10,2009-11-04,537.5,547.75,526.5,543.25,6.75,+1.26%,2953.0,34514.0,2.0,3,2010
KEH10,2009-11-11,538.75,560.75,538.25,551.5,10.0,+1.85%,8524.0,45546.0,2.0,3,2010
KEH10,2009-11-18,586.0,595.75,577.75,580.75,-9.5,-1.61%,8036.0,52734.0,2.0,3,2010
KEH10,2009-11-25,545.5,569.5,545.5,563.0,17.25,+3.16%,13013.0,60510.0,2.0,3,2010
KEH10,2009-12-02,570.25,573.75,561.0,565.5,-6.0,-1.05%,5455.0,59923.0,2.0,3,2010
KEH10,2009-12-09,532.5,537.0,526.25,528.0,-5.0,-0.94%,7463.0,60087.0,2.0,3,2010
KEH10,2009-12-16,525.75,534.5,519.5,530.5,4.0,+0.76%,9226.0,61672.0,2.0,3,2010
KEH10,2009-12-23,516.5,523.25,515.0,523.0,5.75,+1.11%,5431.0,61453.0,2.0,3,2010
KEH10,2009-12-30,536.25,545.0,536.25,540.5,2.5,+0.46%,4481.0,61471.0,2.0,3,2010
KEH10,2010-01-06,545.75,560.5,544.0,560.5,13.75,+2.51%,7831.0,60011.0,2.0,3,2010
KEH10,2010-01-13,532.25,537.0,520.0,536.5,2.5,+0.47%,9523.0,58607.0,2.0,3,2010
KEH10,2010-01-20,505.0,505.75,492.75,504.5,-0.5,-0.10%,12388.0,54207.0,2.0,3,2010
KEH10,2010-01-27,498.0,500.0,490.25,490.5,-9.0,-1.80%,11742.0,49956.0,2.0,3,2010
KEH10,2010-02-03,499.0,504.0,482.5,483.25,-15.75,-3.16%,11088.0,43827.0,2.0,3,2010
KEH10,2010-02-10,492.75,513.5,489.5,505.75,15.75,+3.21%,14932.0,30272.0,2.0,3,2010
KEH10,2010-02-17,511.5,512.0,500.0,502.0,-10.5,-2.05%,6499.0,23389.0,2.0,3,2010
KEH10,2010-02-24,498.5,508.25,497.25,505.25,7.0,+1.40%,11714.0,5437.0,2.0,3,2010
KEH11,2009-09-30,560.0,560.0,560.0,560.0,9.0,+1.63%,0.0,0.0,2.0,3,2011
KEH11,2009-10-07,557.0,565.5,557.0,564.25,6.25,+1.12%,10.0,12.0,2.0,3,2011
KEH11,2009-10-14,608.0,620.25,603.25,607.25,-1.25,-0.21%,2.0,24.0,2.0,3,2011
KEH11,2009-10-21,628.0,632.0,628.0,628.0,19.5,+3.20%,4.0,23.0,2.0,3,2011
KEH11,2009-10-28,593.0,598.5,584.5,584.5,-7.0,-1.18%,2.0,34.0,2.0,3,2011
KEH11,2009-11-04,609.25,609.5,594.5,609.25,6.25,+1.04%,0.0,45.0,2.0,3,2011
KEH11,2009-11-11,620.75,629.0,616.25,619.75,9.25,+1.52%,6.0,52.0,2.0,3,2011
KEH11,2009-11-18,660.0,660.25,644.0,647.5,-11.5,-1.75%,29.0,78.0,2.0,3,2011
KEH11,2009-11-25,627.0,635.0,620.0,632.75,18.0,+2.93%,12.0,78.0,2.0,3,2011
KEH11,2009-12-02,634.75,634.75,633.25,634.0,-6.5,-1.01%,2.0,82.0,2.0,3,2011
KEH11,2009-12-09,602.75,603.5,596.5,596.5,-5.25,-0.87%,43.0,122.0,2.0,3,2011
KEH11,2009-12-16,600.0,600.0,589.75,599.5,4.0,+0.67%,7.0,129.0,2.0,3,2011
KEH11,2009-12-23,591.0,591.0,591.0,591.0,5.5,+0.94%,0.0,132.0,2.0,3,2011
KEH11,2009-12-30,609.75,613.75,608.75,608.75,2.25,+0.37%,6.0,159.0,2.0,3,2011
KEH11,2010-01-06,620.5,629.0,620.5,629.0,14.5,+2.36%,18.0,206.0,2.0,3,2011
KEH11,2010-01-13,605.25,605.25,605.25,605.25,2.0,+0.33%,0.0,295.0,2.0,3,2011
KEH11,2010-01-20,573.0,573.0,562.75,573.0,-0.5,-0.09%,62.0,299.0,2.0,3,2011
KEH11,2010-01-27,563.5,563.5,559.75,559.75,-9.0,-1.58%,1.0,340.0,2.0,3,2011
KEH11,2010-02-03,566.0,566.0,552.0,553.0,-15.0,-2.64%,216.0,609.0,2.0,3,2011
KEH11,2010-02-10,560.25,577.75,559.5,574.25,15.5,+2.77%,504.0,1451.0,2.0,3,2011
KEH11,2010-02-17,576.0,576.0,568.5,571.0,-9.5,-1.64%,462.0,1905.0,2.0,3,2011
KEH11,2010-02-24,567.75,575.5,567.75,572.25,6.25,+1.10%,110.0,2013.0,2.0,3,2011
KEH11,2010-03-03,569.75,576.0,569.75,574.25,9.75,+1.73%,429.0,2123.0,2.0,3,2011
KEH11,2010-03-10,554.0,554.0,547.0,548.25,-7.0,-1.26%,255.0,2544.0,2.0,3,2011
KEH11,2010-03-17,553.0,561.0,551.0,558.25,6.75,+1.22%,933.0,3945.0,2.0,3,2011
